Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,SKU,Customer Sale Type,Customer ID,Shipping Country
,2026-02-24,INR,Online Store,2026-02-24 13:27:52+00:00,,2026-02-24T13:27:55Z,6377750000000,#1064,Australia,Rest of the World,Australia,Victoria,South Morang,,8724450000000.0,Esther Stole,,Stole,One Size,7334.739158,6601.265242,6601.265243,0.0,0.0,,2.0,,,0.0,,,733.473916,1.0,,First-time,9158150000000.0,Australia
Brand A,2026-07-02,INR,Online Store,2026-02-07 13:00:14+00:00,2026-02-07 13:00:16+00:00,2026-02-07T13:00:18Z,,#1060,Singapore,Rest of the World,Singapore,,Singapore,,,Rosita Kurta Set," co-ord, eoss-25, express shipping, kurta set, tunic",Co-Ord,S,0.0,-38782.433295,7756.48666,0.0,0.0,,55.0,,0.0,0.0,,,38782.433295,87.0,, first-time,,
Brand A,2026-07-02,INR,Online Store,,2026-02-07 13:05:15+00:00,2026-02-09T12:12:21Z,6357080000000,#1061,India,India,India,Uttar Pradesh,Nanpara,,0.0,Pooja Hegde in Lilian Kaftan Set, celeb,Co-Ord,S,9011.643898,8111.304666,8111.304667,1.0,0.0,,1.0,,8111.304666,90.0,,1.0,900.339232,1.0,,First-time,9110640000000.0,India
 brand a,2026-02-04,INR,Online Store,,2026-02-04 14:48:18+00:00,2026-02-04T14:48:19Z,832299330000000,#1058,United States,USA,United States,Texas,Austin,,8947330000000.0,Divya Boppana in Amelia Long Kurta Set,celeb,,NAN,9443.476666,8499.128999,8499.129,1.0,0.0,,1.0,,8499.128999,,,1.0,944.347667,1.0,,First-time,9106040000000.0,India
BRAND A,2026-07-02,INR,Online Store,,2026-02-07 13:00:16+00:00,2026-02-07T13:00:18Z,6357080000000,#1060,Singapore,Rest of the World,Singapore,,Singapore,,8725100000000.0,MARIGOLD KURTA SET,"Co-ord, eoss-25, Express shipping, Kurta Set, Tunic",Co-Ord,S,9443.476666,-33052.168349,8499.129,1.0,0.0,,1.0,,8499.128999,1.0,,1.0,42495.645015,1.0,,First-time,,Singapore
Brand A,2026-02-24,INR,Online Store,2026-02-24 13:27:52+00:00,2026-02-24 13:27:54+00:00,2026-02-24T13:27:55Z,835485250000000,#1064,Australia,Rest of the World,Australia,VICTORIA,, nan,8724320000000.0,Esther Kurta Set,,Co-Ord,M / Kurta Set,10085.26634,9076.739706,,1.0,0.0,,1.0,,9076.739709,1.0,,1.0,1008.526634,1.0,,FIRST-TIME,9158150000000.0,Australia
Brand A,2026-07-02,INR,,2026-02-07 13:00:14+00:00,2026-02-07 13:00:16+00:00,2026-02-07T13:00:18Z,6357080000000, #1060,,Rest of the World,Singapore,,Singapore,,8725100000000.0,Woodapple Kurta Set,"Co-ord, eoss-25, Express shipping, Kurta, Kurta Set",Co-Ord, s,10085.26634,9076.739706,9076.739708,0.0,0.0,,1.0,,,0.0,,,1008.526634,1.0,, first-time,9110630000000.0,Singapore
Brand A,2026-07-02,INR,Online Store,2026-02-06 18:47:23+00:00,2026-02-06 18:47:25+00:00,2026-02-06T18:47:27Z,6356230000000,#1059,,Rest of the World,,ENGLAND,,,8835880000000.0,Avery Kurta Set,"Category_Kurta Set, Collection_Lumiere, Tag_NewArrival",Kurta Set,M,10085.26634,9076.739706,9076.739708,,0.0,,55.0,,,-1.0,,130.0,1008.526634,1.0,AVERY-MULTI,First-time,,United Kingdom
Brand A,2026-02-24,INR,Online Store,2026-02-24 13:27:52+00:00,,2026-02-24T13:27:55Z,6377750000000,#1064,Australia,Rest of the World,Australia,Victoria,South Morang,,8724320000000.0,,"CO-ORD, EOSS-25, EXPRESS SHIPPING, KURTA, KURTA SET",Co-Ord, l,11002.10874,9901.897866,9901.897864,0.0,0.0,,1.0,,,0.0,,,1100.210874,1.0,,FIRST-TIME,9158150000000.0,
,2026-07-02,INR,Online Store,2026-02-06 18:47:23+00:00,,2026-02-06T18:47:27Z,6356230000000,#1059,United Kingdom,Rest of the World,United Kingdom,England,Maidenhead,,8835880000000.0,Auburn Kurta Set,"Category_Kurta Set, Collection_Lumiere, Express shipping, Tag_NewArrival",Kurta Set,M,12835.79353,-44925.277355,11552.21417,0.0,0.0,,1.0,,,0.0,,,57761.070885,1.0,AUBURNKURTASET-MULTI,First-time,9109680000000.0,United Kingdom
Brand A,2026-07-02,INR,Online Store,2026-02-07 13:00:14+00:00,2026-02-07 13:00:16+00:00,2026-02-07T13:00:18Z,6357080000000,#1060, singapore,Rest of the World,Singapore,,Singapore,,,Hibiscus Kurta Set,"Category_Kurta Set, Collection_Lumiere, Tag_NewArrival",Kurta Set,S,14669.47832,13202.530488,,0.0,0.0,,1.0,,,,,,1466.947832,1.0,HIB-MUSTARD, first-time,9110630000000.0,Singapore
Brand B,2026-01-25,INR,Draft Orders,2026-01-25 07:20:51+00:00,2026-01-17 18:02:17+00:00,2026-01-25T07:20:53Z,6945270000000,#5083,INDIA,India,India,Haryana,,,0.0,UNNATI,"bestseller_12jan26, Category_Saree, Mehfil, mehfil_women, new arrivals, Nov_24, Others Shipping, Women-10k-Shipping, Womenswear",Saree,CUSTOM,0.0,-95000.0,-95000.0,0.0,-95000.0,0.0,,-113.0,,0.0,,,0.0,1.0,MMMWC26-919,First-time,9063030000000.0,India
Brand B,2026-01-18,INR,Online Store,2026-01-18 18:53:36+00:00,2026-01-18 18:53:37+00:00,2026-01-18T18:53:38Z,6947110000000,,Canada,Rest of the World,Canada, ontario,Mississauga,NAN,,,NAN,,NAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,87.0,,First-time,9065130000000.0,India
Brand B,2026-01-24, inr,Online Store,2026-01-24 07:02:26+00:00,2026-01-24 07:02:29+00:00,2026-01-27T11:19:47Z,6957420000000,#5105,Canada,Rest of the World,Canada,Ontario,Vaughan,,,,,,NAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9080440000000.0,India
Brand B,2026-06-01,INR,Online Store,2026-01-06 13:15:23+00:00,2026-01-06 13:15:24+00:00,2026-01-06T13:15:26Z,907040070000000,#5050,India,India,India,Tamil Nadu,Chennai, nan,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,87.0,,First-time,,India
Brand B,2026-09-01,INR,Online Store,2026-01-09 12:30:42+00:00,2026-01-09 12:30:45+00:00,2026-01-09T12:30:48Z,907797250000000,#5062,India,INDIA,India,Gujarat,"Punagam, Surat",,,NAN,,,NAN,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9043080000000.0,
Brand B,2026-10-01,INR,Online Store,,2026-01-10 10:17:53+00:00,2026-01-10T10:17:55Z,6931510000000,#5065,India,India,India,Telangana,Hyderabad,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9046720000000.0,India
Brand B,2026-10-01,INR,Online Store,2026-01-10 17:35:23+00:00,2026-01-10 17:35:27+00:00,2026-01-10T17:35:28Z,6932050000000,#5069,India, india,India,Gujarat,Surat,NAN,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,,India
Brand B,2026-01-14,INR,Online Store,2026-01-14 07:53:04+00:00,2026-01-14 07:53:05+00:00,2026-01-14T08:05:38Z,6938800000000,#5073,India, india,India,Maharashtra,Solapur,,,NAN,,, nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,, first-time,9056450000000.0,India
Brand B,2026-01-23,INR,Online Store,2026-01-23 18:46:19+00:00,2026-01-23 18:46:21+00:00,2026-01-23T18:46:22Z,911285780000000,#5102,India, india,India,Delhi,Delhi,NAN,,,,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,FIRST-TIME,9079440000000.0,India
Brand B,2026-01-24,INR,Online Store,2026-01-24 06:29:59+00:00,2026-01-24 06:30:01+00:00,2026-01-24T06:30:02Z,911418090000000,#5104,India,India,,Haryana,Panchkula,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,,First-time,9080420000000.0,India
BRAND B,2026-01-24,INR,Online Store,2026-01-24 08:10:24+00:00,2026-01-24 08:10:29+00:00,2026-01-24T08:10:31Z,6957490000000,#5107,India,India,India,Haryana,,,,,,, nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9080510000000.0,India
Brand B,2026-01-24,,Online Store,,2026-01-24 10:07:15+00:00,2026-01-24T10:49:05Z,6957570000000,#5110,India,India,India,,Bengaluru,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,,,India
Brand B,2026-01-24,INR,Online Store,2026-01-24 13:52:47+00:00,2026-01-24 13:52:49+00:00,2026-01-24T13:52:50Z,,#5111,India,India,India,Punjab,Ludhiana,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9080810000000.0,India
Brand B,2026-01-24,INR,Online Store,2026-01-24 15:52:31+00:00,2026-01-24 15:52:33+00:00,2026-01-27T12:00:31Z,6957880000000,#5115,,India,India,Maharashtra,Mumbai,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,First-time,0.0,India
Brand B,2026-01-24,,Online Store,2026-01-24 17:50:52+00:00,2026-01-24 17:50:53+00:00,2026-01-24T17:50:55Z,6958090000000,#5119,India,India,,Delhi,New Delhi,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0,,,0.0,1.0,,First-time,9081240000000.0,India
Brand B,2026-01-24,INR,Online Store,2026-01-24 19:25:50+00:00,2026-01-24 19:25:52+00:00,2026-01-24T19:25:53Z,6958240000000,#5120,,India,India,Delhi,Delhi,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,,,-0.0,1.0, nan,First-time,9081410000000.0,India
Brand B,2026-01-24,INR,Online Store,2026-01-24 22:04:10+00:00,,2026-01-27T10:25:10Z,6958490000000,, india,India,India,Punjab,Patiala,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9081640000000.0,India
Brand B,2026-01-25,INR,Online Store,2026-01-25 05:52:18+00:00,2026-01-25 05:52:21+00:00,2026-01-25T05:52:22Z,,#5128,INDIA,India,India,Haryana,Gurgaon,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0, nan, first-time,726537900000000.0,India
Brand B,2026-01-25, inr,Online Store,2026-01-25 16:12:21+00:00,2026-01-25 16:12:21+00:00,2026-01-26T03:49:07Z,6959570000000,#5134,India,India,India,Kerala,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9081550000000.0,India
 brand b,2026-01-25,INR,Online Store,2026-01-25 19:44:07+00:00,2026-01-25 19:44:10+00:00,2026-01-28T08:24:53Z,6959860000000,#5139,India,INDIA,India,Punjab,Ludhiana,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,,First-time,-8806630000000.0,India
Brand B,2026-01-25,INR,,2026-01-25 23:48:32+00:00,2026-01-25 23:48:38+00:00,2026-01-28T13:40:04Z,6960190000000,#5140,India,India,India,Delhi,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,,First-time,9082440000000.0,India
BRAND B,2026-01-26, inr,Online Store,2026-01-26 02:20:40+00:00,2026-01-26 02:20:43+00:00,,6960380000000,,India,India,India,Delhi,New Delhi,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9084110000000.0,India
Brand B,2026-01-26,INR,Online Store,2026-01-26 04:37:59+00:00,2026-01-26 04:38:01+00:00,2026-01-26T04:38:02Z,911832050000000,#5146, india,India,India,Gujarat,Vadodara,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9084340000000.0,India
Brand B,2026-01-26,INR,Online Store,2026-01-26 09:21:35+00:00,2026-01-26 09:21:40+00:00,2026-01-27T09:31:18Z,911866110000000,#5150,India,India,India,Delhi,Delhi,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,7728750000000.0,India
Brand B,2026-01-26,INR,Online Store,2026-01-26 10:43:59+00:00,2026-01-26 10:44:01+00:00,2026-01-26T10:44:02Z,911875280000000,#5151,India,INDIA,India,Telangana,Hyderabad,NAN,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,, first-time,9084720000000.0,India
Brand B,2026-01-26,INR,Online Store,2026-01-26 11:10:38+00:00,2026-01-26 11:10:38+00:00,2026-01-26T11:10:40Z,6960900000000,#5152,India,India,India,Karnataka,Bengaluru,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,, first-time,9012450000000.0,India
Brand B,2026-01-28,INR,Online Store,2026-01-28 03:57:27+00:00,2026-01-28 03:57:28+00:00,2026-01-28T03:57:31Z,6964230000000,#5164,India,India,India,Maharashtra,Mumbai,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,-9088570000000.0,India
Brand B,2026-01-28,INR,,2026-01-28 06:32:54+00:00,2026-01-28 06:32:57+00:00,2026-01-31T14:16:28Z,,#5166,India, india,India,Telangana,Hyderabad,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9088870000000.0,India
Brand B,2026-02-01,INR,Online Store,2026-01-02 04:35:01+00:00,,2026-01-02T04:35:04Z,6916550000000,#5025,United States,USA,United States,Georgia,Alpharetta,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0, nan,First-time,9028640000000.0,India
Brand B,2026-04-01,,Online Store,2026-01-04 03:52:40+00:00,2026-01-04 03:52:42+00:00, 2026-01-04t03:52:44z,6920070000000, #5035,United States,USA,United States,California,East Palo Alto,,, nan,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0, nan,First-time,9033040000000.0,India
Brand B,2026-01-04,INR,Online Store,2026-01-04 22:11:26+00:00,2026-01-04 22:11:30+00:00,,6921270000000,#5039, united states,USA,United States,New Jersey,Morristown, nan,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9034630000000.0,India
Brand B,2026-07-01,INR,Online Store,2026-01-07 17:33:13+00:00,2026-01-07 17:33:14+00:00,2026-01-07T17:33:16Z,6926280000000,#5054,United States,USA,United States,Massachusetts,Attleboro,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,First-time,9040870000000.0,India
Brand B,2026-01-16,INR,Online Store,,2026-01-16 22:45:04+00:00,2026-01-16T22:45:05Z,6943950000000,#5082,United States,USA,United States,,Roseville,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9061310000000.0,
Brand B,2026-01-24,INR,Online Store,2026-01-24 07:03:09+00:00,2026-01-24 07:03:10+00:00,2026-01-24T07:03:11Z,6957420000000,#5106,United States,USA,,Illinois,Chicago,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,First-time,9080450000000.0,India
BRAND B,2026-01-25,,Online Store,2026-01-25 05:53:44+00:00,2026-01-25 05:53:45+00:00,,6959030000000,#5129,United States,USA,United States,New York,New York,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0, nan,First-time,988385200000000.0,India
Brand B,2026-01-25,INR,Online Store,,2026-01-25 18:26:50+00:00,2026-01-28T13:42:21Z,911727250000000,#5135,UNITED STATES,USA,,New Jersey,Clifton,,, nan,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,, nan,First-time,9083260000000.0,India
Brand B,2026-01-26,INR,Online Store,,2026-01-26 02:51:56+00:00,2026-01-28T09:56:42Z,6960420000000,#5144,United States,USA,,New York,Hopewell Junction,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.0,,,0.0,-1.0,,First-time,9084170000000.0,India
Brand B,2026-01-27,INR,Online Store,2026-01-27 21:45:26+00:00,2026-01-27 21:45:30+00:00,2026-01-31T09:26:09Z,, #5163,United States,USA,United States, new york,Tarrytown,NAN,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,8899030000000.0,India
,2026-01-25,INR,Online Store,2026-01-25 06:04:57+00:00,,2026-01-25T06:05:00Z,6959040000000,#5130,India,India,India,Haryana,Gurgaon,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,,Returning,6604890000000.0,India
Brand B,2026-01-25,INR,Online Store,,2026-01-25 13:25:27+00:00,2026-01-25T13:25:29Z,6959390000000,#5131,India,India,India,Rajasthan,Kuchaman City,,, nan,,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,RETURNING,8679530000000.0,India
Brand B,2026-01-28,INR,Online Store,2026-01-28 23:50:17+00:00,2026-01-28 23:50:21+00:00,2026-01-31T09:44:43Z,6965730000000,#5168,India,India,India,Telangana,Secunderabad,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,,Returning,0.0,India
Brand B,2026-01-24,INR,Online Store,2026-01-24 14:48:03+00:00,2026-01-24 14:48:06+00:00,2026-01-27T13:26:43Z,6957790000000,#5112,United States,USA,,,Alpharetta, nan,,,,, nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,,Returning,9028640000000.0,India
BRAND B,2026-01-30,INR,Online Store,,2026-01-30 19:27:46+00:00, 2026-01-30t19:27:47z,6969310000000,#5174,India,India,India,Odisha,Bhubaneswar,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,Returning,,India
Brand B,2026-02-01,INR,Online Store,2026-01-02 12:24:17+00:00,2026-01-02 12:24:19+00:00,2026-01-02T12:41:23Z,0,#5028,Australia,Rest of the World,Australia,Queensland,Middle Park,,,, nan,,,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,,Returning,8876610000000.0,Australia
Brand B,2026-05-01,INR,Online Store,2026-01-05 10:47:25+00:00,2026-01-05 10:47:26+00:00,2026-01-05T10:47:28Z,0,#5042,Mauritius,Rest of the World,Mauritius,NAN,Vacoas,,,,,,,0.0,0.0,464000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,,First-time,9035710000000.0,Mauritius
Brand B,2026-01-01,INR,Online Store,2026-01-01 16:41:05+00:00,2026-01-01 16:41:07+00:00,2026-01-01T16:41:08Z,6915620000000,NAN,,Middle East,Saudi Arabia, nan,Riyadh,,,,,,,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,First-time,992611400000000.0,Saudi Arabia
Brand B,2026-01-15,INR,Online Store,2026-01-15 12:25:07+00:00,2026-01-15 12:25:10+00:00,2026-01-15T12:25:12Z,909259210000000,#5079,Saudi Arabia,Middle East,Saudi Arabia,,Makkah Al Mukarramah,,0.0,,,,,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,NAN,9041460000000.0,Saudi Arabia
Brand B,2026-01-19, inr,Online Store,,2026-01-19 10:37:37+00:00,2026-01-19T10:37:39Z,6948260000000,#5088,Saudi Arabia,Middle East,Saudi Arabia,,Riyadh,,,,,,,0.0,0.0,4000.0,0.0,0.0,0.0,,,,0.0,,,0.0,1.0,,First-time,9066440000000.0,
BRAND B,2026-05-01,INR,Online Store,,2026-01-05 09:19:06+00:00, nan,6922020000000,#5041,United Arab Emirates,Middle East,United Arab Emirates,Dubai,Dubai,NAN,,,,,,0.0,0.0,4000.0,0.0,0.0,0.0,-0.0,0.0,,,0.0,,-0.0,87.0,NAN,RETURNING,882413400000000.0,
 brand b,2026-06-01,INR,Draft Orders,2026-01-06 09:17:59+00:00,2026-01-06 09:17:59+00:00,2026-01-06T09:19:00Z,6923790000000,#5049,United States,USA,United States, california,San Marino,,,,,,NAN,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9037920000000.0,United States
,2026-01-14,INR,Online Store,2026-01-14 13:32:01+00:00,,2026-01-14T13:32:06Z,909023410000000,#5074,United States,USA,United States,New Jersey,North Brunswick,,, nan,,,,0.0,0.0,4000.0,0.0,-0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,8341620000000.0,United States
Brand B,2026-01-20,INR,Online Store,2026-01-20 21:54:33+00:00,2026-01-20 21:54:34+00:00,2026-01-20T21:54:36Z,6951000000000,#5095,United States,USA,United States,,Manalapan Township, nan,,,,,,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,997946400000000.0,United States
Brand B,2026-10-01,INR,Draft Orders,2026-01-10 12:39:26+00:00,2026-01-10 12:39:26+00:00,2026-01-10T12:40:27Z,6931600000000,#5066,Saudi Arabia,Middle East,Saudi Arabia,NAN,Riyadh,,,,,,NAN,5500.0,5500.0,11500.0,0.0,0.0,,1.0,,,0.0,,,0.0,2.0,,First-time,9040340000000.0,Saudi Arabia
 brand b,2026-09-01,INR,Online Store,2026-01-09 10:22:21+00:00,2026-01-09 10:22:24+00:00,2026-01-09T10:22:25Z,6929650000000,#5060,AUSTRALIA,Rest of the World,Australia,Queensland,Stretton,,,,,,,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9043710000000.0,Australia
Brand B,2026-06-01,INR,Draft Orders,2026-01-06 08:53:14+00:00,2026-01-06 08:53:14+00:00,2026-01-06T08:53:16Z,6923780000000,#5046,Canada,Rest of the World,Canada,ONTARIO,Cambridge,,,,,,,9500.0,9500.0,-15500.0,-0.0,0.0,,1.0,,,0.0,,,0.0,2.0,,First-time,9037900000000.0,Canada
,2026-01-15,INR,,2026-01-15 10:11:23+00:00,2026-01-15 10:11:23+00:00,,6940800000000,#5077,Canada,Rest of the World,Canada,Ontario,Brampton,,,,,,,12000.0,12000.0,18000.0,0.0,0.0,,1.0,,,0.0,,,0.0,2.0,,First-time,9058350000000.0,Canada
Brand B,2026-01-19,INR,Online Store,2026-01-19 03:25:14+00:00,2026-01-19 03:25:17+00:00,2026-01-19T03:25:18Z,6947860000000,#5087, nan,Rest of the World,Canada,British Columbia,Surrey,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,First-time,9059310000000.0,Canada
BRAND B,2026-01-21,INR,Draft Orders,2026-01-21 08:31:02+00:00,2026-01-21 08:31:02+00:00,,6951860000000,#5097,Australia,Rest of the World,Australia, nan,,,,NAN,,,,11440.68,11440.68,19500.0,0.0,0.0,,1.0,,,0.0,,,0.0,2.0, nan,First-time,9073110000000.0,India
Brand B,2026-01-25,INR,,2026-01-25 13:42:55+00:00,,2026-01-25T13:43:56Z,,#5132,,Rest of the World,Ireland,Dublin,Dublin 15,,,,,,,45000.0,45000.0,51000.0,0.0,0.0,0.0,,,,0.0,,,0.0,2.0,,First-time,9082780000000.0,Ireland
Brand B,2026-09-01,INR,Online Store,,2026-01-09 13:30:23+00:00,2026-01-09T13:30:25Z,6929810000000,#5063,Saudi Arabia,Middle East,Saudi Arabia,,Dhahran,,,,,,,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,,9044910000000.0,
Brand B,2026-01-20,INR,Online Store,2026-01-20 11:46:11+00:00,2026-01-20 11:46:13+00:00,2026-01-20T11:46:15Z,,#5093,Saudi Arabia,Middle East,Saudi Arabia,,,,,,,,,0.0,0.0,6000.0,,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,997828700000000.0,Saudi Arabia
Brand B,2026-01-21,INR,Draft Orders,2026-01-21 07:11:59+00:00,2026-01-21 07:12:00+00:00,2026-01-22T20:06:45Z,6951780000000,#5096,,Middle East,Saudi Arabia,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,0.0,Saudi Arabia
,2026-01-22,INR,Draft Orders,2026-01-22 08:10:11+00:00,2026-01-22 08:10:11+00:00,2026-01-22T20:06:09Z,6953700000000,#5100,Saudi Arabia,Middle East,Saudi Arabia,,Al Badayea,,,,,,,0.0,0.0,6000.0,0.0,0.0,0.0,-0.0,0.0,,0.0,,,0.0,1.0,,,9075910000000.0,Saudi Arabia
Brand B,2026-01-27,INR,Draft Orders,2026-01-27 10:45:48+00:00,2026-01-27 10:45:48+00:00,2026-01-27T10:46:49Z,912120250000000,#5159,Saudi Arabia,Middle East,Saudi Arabia,,,,,,,, nan,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,87.0,,First-time,9086690000000.0,Saudi Arabia
BRAND B,2026-08-01,INR,Online Store,2026-01-07 21:19:37+00:00,2026-01-07 21:19:40+00:00,2026-01-10T15:24:08Z,6926670000000,#5055,United Arab Emirates,Middle East,United Arab Emirates,Dubai,Dubai,,,,,,,0.0,0.0,6000.0,-0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,First-time,9040950000000.0,United Arab Emirates
Brand B,2026-01-19,INR,Online Store,2026-01-19 16:44:22+00:00,2026-01-19 16:44:25+00:00,2026-01-19T16:44:26Z,6948620000000,#5089,United Arab Emirates,Middle East,United Arab Emirates,Dubai,Dubai,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,1.0,,First-time,9066920000000.0,United Arab Emirates
 brand b,2026-09-01,INR,Draft Orders,2026-01-09 11:38:59+00:00,2026-01-09 11:38:59+00:00,2026-01-09T18:00:16Z,6929710000000,#5061,United Kingdom,Rest of the World,United Kingdom,England,Surbiton,,,,,,,64000.0,64000.0,,,0.0,,1.0,,,0.0,,0.0,0.0,-2.0,,First-time,9044840000000.0,
Brand B,2026-01-01,INR,Online Store,2026-01-01 02:00:04+00:00,2026-01-01 02:00:05+00:00,,905842730000000,#5023,UNITED STATES,USA,United States,New York,Huntington Station,,,,,,,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,,First-time,9020940000000.0,United States
Brand B,2026-02-01,INR,Online Store,2026-01-02 05:48:16+00:00,2026-01-02 05:48:19+00:00,2026-01-04T05:39:49Z,,#5026,United States,USA,United States,Florida,Tampa,,,,,,,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9028740000000.0,United States
Brand B,2026-01-02,INR,Draft Orders,2026-01-02 18:02:24+00:00,,2026-01-02T18:03:26Z,6917430000000,#5030,United States,USA,United States,,Olivehurst,,,,,,,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,87.0,,,9029720000000.0,United States
